"__mclCluster","EnrichmentMap::Colouring (scat_u_en_2)","EnrichmentMap::ES (scat_u_en_2)","EnrichmentMap::fdr_qvalue (scat_u_en_2)","EnrichmentMap::fwer_qvalue (scat_u_en_2)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (scat_u_en_2)","EnrichmentMap::pvalue (scat_u_en_2)","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","selected","shared name"
"1","0.9997715654985009",,"2.2843450149910677E-4",,"OLFM1|SEMA3F|SLIT1|SEMA3G|MAPT|WNT5A|NTN1|FSTL4|NGF|TNR","regulation of extent of cell growth","10","ENR","GO:0061387","1.0","2.2843450149910677E-4","Cluster 2","Clustered","77.85966319165999","GO:0061387","false","GO:0061387"
"1","0.9545357059048405",,"0.045464294095159494",,"SERPINE1|SERPINF2|PLG","Blood clotting cascade","3","ENR","WP:WP460","1.0","0.045464294095159494","Cluster 3","Clustered","50.9666861484512","WP:WP460","false","WP:WP460"
"1","0.9877463786236559",,"0.012253621376344156",,"IL17D|SERPINE1|LEP|PTH|SERPINF2|CELA1|THBS1|BAG6|NOG|FGF1|GDNF|OLFM1|CCK|FGF9|BMP2|BMP6|FGF21|ITLN1|AGR2|SFRP1|ANXA1|REG1|VEGFC|GSN|BMP10|FGF5|CEMIP|FGF2|CCBE1|CCN1|BMP4|TEX101|WNT11|BMP5|APP|APOB|PGF|C1QTNF9|INHBA|VEGFB|EDA|HBEGF|NGF|WNT5A|SMOC2|ANXA2|PDGFC|FBLN5|ENPP2|IFNA9|HPX|BMP3|FSTL3|HAMP|LBP|PRL3C1|RSPO1|CCL1|INHBB|BTC|PDGFA|PDGFB|IL34","positive regulation of macromolecule metabolic process","63","ENR","GO:0010604","1.0","0.012253621376344156","Cluster 1","Clustered","104.38088109495295","GO:0010604","false","GO:0010604"
"1","0.9548649918794078",,"0.045135008120592256",,"SEMA3F|SLIT1|SEMA3G|WNT5A|NTN1|BMP4|NOG|FSTL4|CCL11|TNR","negative regulation of cell development","10","ENR","GO:0010721","1.0","0.045135008120592256","Cluster 2","Clustered","77.72048066875654","GO:0010721","false","GO:0010721"
"1","0.9923836309816048",,"0.007616369018395246",,"VEGFC|NOG|OLFM4|NGF|METRN|FGF2|MAPT|BMP2|NTN1|SERPINE2|BMP4|IL34|ENPP2|MUP20|MYOC","positive regulation of cell development","15","ENR","GO:0010720","1.0","0.007616369018395246","Cluster 3","Clustered","51.00198412698413","GO:0010720","false","GO:0010720"
"1","1.0",,"4.8332683530979275E-20",,"REG3G|IL17D|SERPINE1|LEP|STC2|APOH|PTH|SERPINF2|TG|CELA1|AZGP1|THBS1|ADAMTS5|BAG6|NOG|BGLAP2|PLG|HRG|FGF1|GDNF|METRN|OLFM1|SEMA3F|CCK|FGF9|BMP2|ALB|DKK4|KNG1|BMP6|TNN|FGF21|SFRP1|FAM20C|ANXA1|SLIT1|KNG2|VEGFC|KLKB1|MGP|ADAMTS1|FSTL4|SRPX2|BMP10|TNR|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|CCN1|SERPINE2|BMP4|WNT11|LAMA3|APP|COMP|LAMA5|PGF|APOA5|INHBA|VEGFB|HBEGF|NGF|CCL11|COL4A2|CCL24|LOX|ANGPTL3|NTN4|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|FBLN5|ENPP2|FSTL3|HAMP|LBP|PRL3C1|FGB|CCL1|INHBB|PDGFA|PDGFB|IL34|MUP20","regulation of multicellular organismal process","90","ENR","GO:0051239","1.0","4.8332683530979275E-20","Cluster 1","Clustered","104.38088109495295","GO:0051239","false","GO:0051239"
"1","0.9999999999788308",,"2.1169135702066496E-11",,"PGF|C1QTNF9|LEP|INHBA|VEGFB|THBS1|HBEGF|NGF|FGF1|GDNF|CCK|FGF9|BMP2|WNT5A|BMP6|ANXA2|PDGFC|FGF21|ITLN1|ENPP2|IFNA9|HPX|BMP3|HAMP|REG1|VEGFC|RSPO1|BMP10|FGF5|CEMIP|FGF2|INHBB|CCN1|BTC|BMP4|PDGFA|TEX101|WNT11|PDGFB|BMP5|IL34|APP","positive regulation of protein modification process","42","ENR","GO:0031401","1.0","2.1169135702066496E-11","Cluster 1","Clustered","103.80264828586976","GO:0031401","false","GO:0031401"
"1","0.9999999999999999",,"8.433893911725276E-17",,"SFRP5|PGF|PTH|VEGFB|THBS1|NOG|NGF|HRG|FGF1|GDNF|COL4A2|GPC1|LOX|FGF9|BMP2|WNT5A|LTBP3|SMOC2|BMP6|FGF21|SFRP1|SFTPA1|FAM20C|ANXA1|FSTL3|VEGFC|BMP10|ADAMTSL2|FGF5|FGF2|LTBP4|CCBE1|WFIKKN2|ARG1|CCN1|BMP4|PDGFA|PDGFB|BMP5|APP|COMP","response to growth factor","41","ENR","GO:0070848","1.0","8.433893911725276E-17","Cluster 1","Clustered","108.86478717523494","GO:0070848","false","GO:0070848"
"1","0.9984327502268846",,"0.0015672497731153993",,"LAMA5|PKHD1|KIRREL3|SPATA6|MATN2|NOG|NGF|HRG|GDNF|METRN|OLFM1|SEMA3F|CCK|WNT5A|NTN1|TNN|LAMB2|SFRP1|ENPP2|MYOC|SLIT1|SLIT3|REG1|LGALS1|ADAMTS1|FSTL4|GSN|TNR|SEMA3G|SPOCK1|MAPT|EPHB6|SERPINE2|BMP4|BMP5|CRTAC1|LAMA3|APP","cell projection organization","38","ENR","GO:0030030","1.0","0.0015672497731153993","Cluster 2","Clustered","77.72048066875654","GO:0030030","false","GO:0030030"
"1","0.9965440950995222",,"0.003455904900477771",,"BMP2|PTH|CCN1|BMP6|BMP4|FAM20C","positive regulation of biomineralization","6","ENR","GO:0110151","1.0","0.003455904900477771","Cluster 2","Clustered","81.8252427184466","GO:0110151","false","GO:0110151"
"1","0.999999999878372",,"1.2162805872820377E-10",,"PGF|SERPINE1|LEP|APOH|VEGFC|VEGFB|CELA1|THBS1|ADAMTS1|PLG|HRG|FGF1|CCL11|COL4A2|CCL24|FGF2|CCBE1|ANGPTL3|WNT5A|SMOC2|TNN|FBLN5|ENPP2","regulation of angiogenesis","23","ENR","GO:0045765","1.0","1.2162805872820377E-10","Cluster 2","Clustered","75.11921458625527","GO:0045765","false","GO:0045765"
"1","0.9999999999090518",,"9.094822450944882E-11",,"REG3G|SFRP5|IL17D|SERPINE1|LEP|STC2|INHBA|APOH|PTH|THBS1|CXCL14|NOG|PLG|HRG|CCL11|COL4A2|SEMA3F|FGF9|BMP2|WNT5A|NTN1|DKK4|LTBP3|TNN|FBLN5|CHAD|SFRP1|ANXA1|SLIT1|FSTL3|VEGFC|ADAMTS1|FSTL4|TNR|WNT9A|SEMA3G|MAPT|BMP4|WNT11|PDGFB|APP","negative regulation of developmental process","41","ENR","GO:0051093","1.0","9.094822450944882E-11","Cluster 3","Clustered","53.76","GO:0051093","false","GO:0051093"
"1","1.0",,"3.0893615272323386E-17",,"SERPINE1|LEP|PTH|SERPINF2|CELA1|THBS1|NOG|FGF1|GDNF|METRN|GPC1|OLFM1|FGF9|BMP2|BMP6|TNN|AGR2|SFRP1|FAM20C|MYOC|ANXA1|REG1|VEGFC|OLFM4|SRPX2|BMP10|WNT9A|FGF2|CCBE1|MAPT|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|APP|APOB|PGF|INHBA|VEGFB|NGF|CCL11|CCL24|ANGPTL3|WNT5A|NTN1|LTBP3|SMOC2|LAMB2|ENPP2|HAMP|PRL3C1|DKKL1|BTC|WIF1|PDGFB|IL34|MUP20","positive regulation of developmental process","59","ENR","GO:0051094","1.0","3.0893615272323386E-17","Cluster 1","Clustered","105.18758314855876","GO:0051094","false","GO:0051094"
"1","0.9999996329798508",,"3.6702014917696686E-7",,"PGF|SERPINE1|VEGFC|VEGFB|CELA1|THBS1|FGF1|CCL11|CCL24|FGF2|CCBE1|ANGPTL3|WNT5A|SMOC2|TNN","positive regulation of angiogenesis","15","ENR","GO:0045766","1.0","3.6702014917696686E-7","Cluster 2","Clustered","76.47766323024055","GO:0045766","false","GO:0045766"
"1","0.9999994412880999",,"5.587119000627222E-7",,"LEP|PTH|MGP|MMP13|BGLAP2|OTOL1|LOX|BMP2|CCN1|LTBP3|BMP6|BMP4|WNT11|FAM20C|COMP","biomineralization","15","ENR","GO:0110148","1.0","5.587119000627222E-7","Cluster 3","Clustered","52.91485986250661","GO:0110148","false","GO:0110148"
"1","0.9964242215802516",,"0.0035757784197483784",,"SERPINE1|PKHD1|LEP|INHBA|APOH|PTH|VEGFB|THBS1|NOG|NGF|HRG|GDNF|LOX|ADAMTSL4|OLFM1|CDSN|CCK|BMP2|WNT5A|CRYAB|NTN1|ALB|HTRA4|FGF21|AGR2|SFRP1|ANXA1|SLIT3|LGALS1|DKKL1|GSN|NENF|FGB|WNT9A|FGF2|MAPT|INHBB|CCN1|BTC|BMP4|WNT11|APP|TIMP3|COMP","cell death","44","ENR","GO:0008219","1.0","0.0035757784197483784","Cluster 1","Clustered","88.23076923076923","GO:0008219","false","GO:0008219"
"1","0.9999995347103521",,"4.652896479201017E-7",,"LAMA5|PGF|PKHD1|KIRREL3|ADAMTS1|BAG6|NOG|FGF1|BMP10|GDNF|FGF2|BMP2|WNT5A|BMP6|BMP4|PDGFA|WNT11|PDGFB|LAMB2|SFRP1","kidney development","20","ENR","GO:0001822","1.0","4.652896479201017E-7","Cluster 1","Clustered","107.81359011627907","GO:0001822","false","GO:0001822"
"1","0.9998614965254359",,"1.3850347456409153E-4",,"BMP2|PTH|MGP|CCN1|LTBP3|BMP6|BMP4|BGLAP2|FAM20C|COMP","regulation of biomineralization","10","ENR","GO:0110149","1.0","1.3850347456409153E-4","Cluster 7","Clustered","61.57937584803257","GO:0110149","false","GO:0110149"
"1","0.9999778712620222",,"2.2128737977797346E-5",,"FGF2|LAMA5|PGF|BMP2|BMP4|NOG|WNT11|FGF1|GDNF|SFRP1","mesonephros development","10","ENR","GO:0001823","1.0","2.2128737977797346E-5","Cluster 1","Clustered","110.12366737739872","GO:0001823","false","GO:0001823"
"1","0.9999999999998896",,"1.1038423423133963E-13",,"PGF|SERPINE1|LEP|APOH|SERPINF2|VEGFB|CELA1|THBS1|COL15A1|NOG|HBEGF|PLG|HRG|FGF1|CCL11|COL4A2|CCL24|LOX|ANGPTL3|FGF9|WNT5A|MFGE8|SMOC2|ANXA2|TNN|FBLN5|ENPP2|ANXA1|VEGFC|ADAMTS1|SRPX2|FGF2|CCBE1|CCN1|BMP4|WNT11|PDGFB|COMP|APOB","vasculature development","39","ENR","GO:0001944","1.0","1.1038423423133963E-13","Cluster 1","Clustered","94.94392803598201","GO:0001944","false","GO:0001944"
"1","0.9580339878110651",,"0.041966012188934886",,"APOA5|APOH","regulation of triglyceride catabolic process","2","ENR","GO:0010896","1.0","0.041966012188934886","Cluster 5","Clustered","30.0","GO:0010896","false","GO:0010896"
"1","0.9773163742772618",,"0.022683625722738188",,"APOA5|APOH|FGF21","positive regulation of triglyceride catabolic process","3","ENR","GO:0010898","1.0","0.022683625722738188","Cluster 8","Seed","27.0","GO:0010898","false","GO:0010898"
"1","0.9999997288341226",,"2.7116587739421706E-7",,"SFRP5|SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|ADAMTS5|NOG|PLG|HRG|FGF1|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|CRYAB|DKK4|MFGE8|BMP6|TNN|FGF21|CHAD|AGR2|SFRP1|FAM20C|MYOC|ANXA1|SLIT1|SLIT3|REG1|VEGFC|EGFLAM|MGP|MMP13|ADAMTS1|FSTL4|OLFM4|SRPX2|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|LAMA3|APP|COMP|APOB|LAMA5|PGF|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|CCL11|COL4A2|CCL24|LOX|CDSN|TULP3|ANGPTL3|NTN4|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|FBLN5|LAMB2|ENPP2|IFNA9|HPX|BMP3|TIMP4|FSTL3|HAMP|IL17RE|LBP|PRL3C1|RSPO1|LYPD6|DKKL1|CXCL1|OTOL1|PIGR|ADAMTSL2|VWA2|FGB|CCL1|IGFBP4|LTBP4|ENHO|WFIKKN2|INHBB|BTC|WIF1|PDGFA|PDGFB|GPC4|MASP1|IL34|TIMP3|ADGRE5|MUP20|REG3G|IL17D|SMOC1|STC2|PTH|TG|AZGP1|CXCL14|BAG6|ITIH1|OLFML2A|ADAMTSL4|FBLN2|CCDC80|SAA3|GALP|MUC5B|ALB|KNG1|JCHAIN|BPIFA1|WFDC9|ITLN1|SFTPA1|BPIFB1|SMPDL3B|KNG2|WFDC13|LGALS1|KLKB1|CFI|F5|GSN|BCHE|NENF|ENPP3|FUCA2|MMP7|CEMIP|SPOCK1|SPACA7|SPARCL1|TEX101|PLTP|CRTAC1|PZP|MUG1|PLA2G5|FBP1|C1QTNF9|APOA5|SERPINA1D|AMBP|SERPINA9|SERPINA1F|R3HDML|FETUB|ITIH5|ITIH2|CNDP1|WAP|HABP2|HTRA4|LIPC|MUC5AC|SOD3|TFF3|SECTM1B|SOGA1","biological regulation","191","ENR","GO:0065007","1.0","2.7116587739421706E-7","Cluster 1","Clustered","104.38088109495295","GO:0065007","false","GO:0065007"
"1","0.9999999992792797",,"7.207202835107842E-10",,"SERPINE1|LEP|STC2|APOH|PTH|SERPINF2|TG|THBS1|ADAMTS5|NOG|PLG|HRG|GDNF|OLFM1|SEMA3F|CCK|GALP|BMP2|CRYAB|KNG1|BMP6|BPIFA1|FGF21|AGR2|SFRP1|MYOC|ANXA1|SLIT1|KNG2|REG1|VEGFC|KLKB1|MMP13|F5|FSTL4|GSN|BCHE|SRPX2|NENF|ENPP3|TNR|CEMIP|FGF2|SEMA3G|MAPT|SERPINE2|BMP4|SPARCL1|TEX101|BMP5|APP|COMP|APOB|PKHD1|C1QTNF9|APOA5|INHBA|NGF|CCL11|CCL24|LOX|HABP2|ANGPTL3|WNT5A|NTN1|LTBP3|ANXA2|PDGFC|LIPC|HPX|MUC5AC|HAMP|LBP|PRL3C1|SOD3|TFF3|CXCL1|FGB|CCL1|LTBP4|INHBB|BTC|PDGFA|PDGFB|GPC4","regulation of biological quality","85","ENR","GO:0065008","1.0","7.207202835107842E-10","Cluster 1","Clustered","101.41686073591057","GO:0065008","false","GO:0065008"
"1","0.9999949616066315",,"5.038393368567623E-6",,"BMP3|FGF9|INHBA|BMP2|INHBB|CCN1|THBS1|BMP6|BMP4|BMP5|BMP10","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","11","ENR","GO:0090100","1.0","5.038393368567623E-6","Cluster 2","Clustered","84.29524752475247","GO:0090100","false","GO:0090100"
"1","0.9990555284081054",,"9.444715918946406E-4",,"SFRP5|LEP|INHBA|PTH|CELA1|EDA|NOG|PLG|NGF|GDNF|FGF9|BMP2|WNT5A|DKK4|LTBP3|BMP6|TNN|SFRP1|MYOC|ANXA1|RSPO1|LYPD6|DKKL1|BCHE|TNR|FGB|WNT9A|FGF2|LTBP4|MAPT|INHBB|SERPINE2|WIF1|BMP4|WNT11|GPC4|WNT5B|APP","cell-cell signaling","38","ENR","GO:0007267","1.0","9.444715918946406E-4","Cluster 2","Clustered","76.8252427184466","GO:0007267","false","GO:0007267"
"1","0.9907976484990886",,"0.009202351500911431",,"PLA2G5|APOA5|APOH|FGF21|ENPP2|LIPC|APOB","glycerolipid catabolic process","7","ENR","GO:0046503","1.0","0.009202351500911431","Cluster 11","Clustered","19.0","GO:0046503","false","GO:0046503"
"1","0.9999999997682917",,"2.3170828847148854E-10",,"SFRP5|SERPINE1|LEP|APOH|PTH|SERPINF2|THBS1|NOG|ITIH1|HRG|FGF1|GDNF|CCK|BMP2|CRYAB|DKK4|KNG1|WFDC9|SFRP1|ANXA1|KNG2|WFDC13|VEGFC|GSN|CEMIP|WNT9A|FGF2|SPOCK1|MAPT|EPHB6|CCN1|SERPINE2|BMP4|WNT11|CRTAC1|PZP|MUG1|APP|PLA2G5|PKHD1|C1QTNF9|APOA5|SERPINA1D|AMBP|SERPINA9|EDA|SERPINA1F|HBEGF|R3HDML|NGF|FETUB|ITIH5|CCL11|ITIH2|CCL24|LOX|WAP|ANGPTL3|WNT5A|ANXA2|PDGFC|TIMP4|HAMP|LYPD6|DKKL1|CCL1|WFIKKN2|BTC|PDGFA|PDGFB|IL34|TIMP3","regulation of molecular function","72","ENR","GO:0065009","1.0","2.3170828847148854E-10","Cluster 1","Clustered","100.02756967335931","GO:0065009","false","GO:0065009"
"1","0.9979666449805513",,"0.0020333550194486464",,"BMP2|PTH|WNT5A|CCN1|BMP6|BMP4|FAM20C","positive regulation of ossification","7","ENR","GO:0045778","1.0","0.0020333550194486464","Cluster 2","Clustered","79.39155520587464","GO:0045778","false","GO:0045778"
"1","0.9703923739475442",,"0.02960762605245578",,"SLIT1|LGALS1|ADAMTS1|FSTL4|NGF|HRG|TNR|METRN|SEMA3F|SEMA3G|SPOCK1|MAPT|WNT5A|NTN1|SERPINE2|BMP4|TNN|BMP5|SFRP1|APP|ENPP2","regulation of cell projection organization","21","ENR","GO:0031344","1.0","0.02960762605245578","Cluster 2","Clustered","76.81154771451484","GO:0031344","false","GO:0031344"
"1","0.959757150550908",,"0.040242849449092",,"ANXA1|SMPDL3B|SERPINE1|LEP|HAMP|LGALS1|LBP|CFI|CXCL1|ENPP3|CCL24|CCL1|CCK|ARG1|WNT5A|MASP1|APP|HPX","regulation of defense response","18","ENR","GO:0031347","1.0","0.040242849449092","Cluster 5","Seed","35.47317073170731","GO:0031347","false","GO:0031347"
"1","0.9931945810578173",,"0.006805418942182727",,"SEMA3F|SLIT1|SEMA3G|SPOCK1|LGALS1|WNT5A|NTN1|FSTL4|HRG|TNR|APP","negative regulation of cell projection organization","11","ENR","GO:0031345","1.0","0.006805418942182727","Cluster 2","Clustered","77.12736660929433","GO:0031345","false","GO:0031345"
"1","0.9986146999571078",,"0.0013853000428921832",,"IL17D|SERPINE1|LEP|APOH|PTH|SERPINF2|CELA1|THBS1|BAG6|NOG|FGF1|GDNF|OLFM1|CCK|FGF9|BMP2|JCHAIN|BMP6|FGF21|ITLN1|AGR2|SFRP1|ANXA1|REG1|VEGFC|GSN|BMP10|FGF5|CEMIP|FGF2|CCBE1|MAPT|EPHB6|CCN1|BMP4|TEX101|WNT11|BMP5|APP|APOB|PGF|C1QTNF9|APOA5|INHBA|VEGFB|EDA|HBEGF|NGF|ANGPTL3|WNT5A|SMOC2|ANXA2|PDGFC|FBLN5|ENPP2|IFNA9|HPX|BMP3|FSTL3|HAMP|LBP|PRL3C1|RSPO1|CXCL1|CCL1|INHBB|BTC|PDGFA|PDGFB|IL34","positive regulation of metabolic process","70","ENR","GO:0009893","1.0","0.0013853000428921832","Cluster 1","Clustered","103.63927566553639","GO:0009893","false","GO:0009893"
"1","0.9958197083498947",,"0.004180291650105208",,"LAMA5|SEMA3F|WNT5A|BMP4|NOG","blastoderm segmentation","5","ENR","GO:0007350","1.0","0.004180291650105208","Cluster 2","Clustered","78.32013769363166","GO:0007350","false","GO:0007350"
"1","0.9998820430600671",,"1.1795693993283701E-4",,"LAMA5|SLIT1|SLIT3|REG1|KIRREL3|MATN2|NOG|FSTL4|NGF|GDNF|TNR|METRN|OLFM1|SEMA3F|SEMA3G|CCK|MAPT|WNT5A|EPHB6|NTN1|TNN|LAMB2|LAMA3|APP","neuron projection morphogenesis","24","ENR","GO:0048812","1.0","1.1795693993283701E-4","Cluster 2","Clustered","76.81154771451484","GO:0048812","false","GO:0048812"
"1","1.0",,"4.689378141969762E-24",,"SFRP5|SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|ADAMTS5|NOG|PLG|HRG|FGF1|GDNF|METRN|GPC1|OLFM1|SEMA3F|CCK|FGF9|BMP2|CRYAB|DKK4|MFGE8|BMP6|TNN|FGF21|CHAD|AGR2|SFRP1|FAM20C|MYOC|ANXA1|SLIT1|SLIT3|REG1|VEGFC|EGFLAM|MGP|MMP13|ADAMTS1|FSTL4|OLFM4|SRPX2|BMP10|TNR|FGF5|WNT9A|FGF2|SEMA3G|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|WNT5B|LAMA3|APP|COMP|APOB|LAMA5|PGF|PKHD1|INHBA|KIRREL3|VEGFB|MATN2|COL15A1|EDA|HBEGF|NGF|LAMB3|CCL11|COL4A2|CCL24|LOX|CDSN|TULP3|ANGPTL3|NTN4|WNT5A|NTN1|LTBP3|SMOC2|ANXA2|PDGFC|FBLN5|LAMB2|CRISPLD2|ENPP2","anatomical structure morphogenesis","93","ENR","GO:0009653","1.0","4.689378141969762E-24","Cluster 1","Clustered","104.63400909025323","GO:0009653","false","GO:0009653"
"1","0.9999999982350236",,"1.7649763686287622E-9",,"SERPINE1|KNG2|APOH|SERPINF2|KLKB1|THBS1|F5|PLG|HRG|FGB|HABP2|KNG1|SERPINE2|PDGFA|PDGFB|COMP","blood coagulation","16","ENR","GO:0007596","1.0","1.7649763686287622E-9","Cluster 3","Clustered","48.83109292811221","GO:0007596","false","GO:0007596"
"1","0.9699732466448832",,"0.03002675335511685",,"FGF2|BMP2|CCN1|BMP6|BMP4|FAM20C","positive regulation of osteoblast differentiation","6","ENR","GO:0045669","1.0","0.03002675335511685","Cluster 2","Clustered","82.77240566037736","GO:0045669","false","GO:0045669"
"1","0.9999855423435956",,"1.4457656404438378E-5",,"FGF2|SMOC1|BMP2|VEGFC|CCN1|BMP6|BMP4|NOG|TNN|SFRP1|FAM20C","regulation of osteoblast differentiation","11","ENR","GO:0045667","1.0","1.4457656404438378E-5","Cluster 2","Clustered","78.12258953168045","GO:0045667","false","GO:0045667"
"1","0.9999999977207334",,"2.2792665078501957E-9",,"SERPINE1|KNG2|APOH|SERPINF2|KLKB1|THBS1|F5|PLG|HRG|FGB|HABP2|KNG1|SERPINE2|PDGFA|PDGFB|COMP","hemostasis","16","ENR","GO:0007599","1.0","2.2792665078501957E-9","Cluster 3","Clustered","48.83109292811221","GO:0007599","false","GO:0007599"
"1","0.960808054716516",,"0.039191945283484006",,"FGF2|SFRP5|PKHD1|LEP|VEGFB|THBS1|PDGFA|HBEGF|MYOC|LOX","protein kinase B signaling","10","ENR","GO:0043491","1.0","0.039191945283484006","Cluster 7","Clustered","62.882517482517486","GO:0043491","false","GO:0043491"
"1","0.9999442122602322",,"5.578773976779807E-5",,"SERPINE1|SERPINF2|THBS1","negative regulation of plasminogen activation","3","ENR","GO:0010757","1.0","5.578773976779807E-5","Cluster 3","Clustered","51.55244755244755","GO:0010757","false","GO:0010757"
"1","0.9999983019278814",,"1.6980721185839716E-6",,"SFRP5|RSPO1|LYPD6|EDA|NOG|DKKL1|FGF2|FGF9|BMP2|WNT5A|DKK4|TNN|WNT11|WNT5B|SFRP1|APP","regulation of canonical Wnt signaling pathway","16","ENR","GO:0060828","1.0","1.6980721185839716E-6","Cluster 7","Clustered","63.02128851540616","GO:0060828","false","GO:0060828"
"1","0.9999999999923076",,"7.692444011694974E-12",,"LEP|PTH|THBS1|NOG|HRG|FGF1|GDNF|CCK|FGF9|BMP2|BMP6|FGF21|ITLN1|SFRP1|REG1|VEGFC|SRPX2|BMP10|FGF5|CEMIP|FGF2|MAPT|EPHB6|CCN1|BMP4|TEX101|WNT11|BMP5|APP|FBP1|PGF|C1QTNF9|INHBA|VEGFB|HBEGF|NGF|LOX|WNT5A|ANXA2|PDGFC|ENPP2|IFNA9|HPX|BMP3|RSPO1|INHBB|BTC|PDGFA|PDGFB|IL34","regulation of phosphate metabolic process","50","ENR","GO:0019220","1.0","7.692444011694974E-12","Cluster 1","Clustered","104.89419496166484","GO:0019220","false","GO:0019220"
"1","0.998679560712311",,"0.0013204392876889999",,"SFRP5|SERPINE1|LEP|APOH|SERPINF2|CELA1|THBS1|ADAMTS5|NOG|HRG|FGF1|GDNF|OLFM1|CCK|FGF9|BMP2|CRYAB|BMP6|FGF21|AGR2|SFRP1|FAM20C|ANXA1|SLIT3|REG1|VEGFC|SRPX2|BMP10|FGF5|WNT9A|FGF2|CCBE1|MAPT|ARG1|EPHB6|CCN1|SERPINE2|BMP4|WNT11|BMP5|APP|COMP|APOB|PGF|PKHD1|INHBA|VEGFB|EDA|HBEGF|NGF|LOX|ANGPTL3|WNT5A|SMOC2|ANXA2|PDGFC|FBLN5|IFNA9|HPX|BMP3|TIMP4|FSTL3|HAMP|LBP|PRL3C1|RSPO1|DKKL1|CXCL1|CCL1|IGFBP4|WFIKKN2|INHBB|BTC|PDGFA|PDGFB|IL34|TIMP3|IL17D|STC2|PTH|ITIH1|KNG1|JCHAIN|WFDC9|ITLN1|KNG2|WFDC13|GSN|CEMIP|SPOCK1|TEX101|PZP|MUG1|FBP1|C1QTNF9|APOA5|SERPINA1D|AMBP|SERPINA9|SERPINA1F|R3HDML|FETUB|ITIH5|ITIH2|WAP|TFF3|SOGA1","regulation of metabolic process","107","ENR","GO:0019222","1.0","0.0013204392876889999","Cluster 1","Clustered","104.38088109495295","GO:0019222","false","GO:0019222"
"1","0.9999971848552182",,"2.8151447818778303E-6",,"ANXA1|APOH|VEGFC|THBS1|HBEGF|HRG|SRPX2|FGF1|BMP10|FGF2|CCBE1|WNT5A|SMOC2|BMP4|PDGFB|ENPP2","regulation of epithelial cell migration","16","ENR","GO:0010632","1.0","2.8151447818778303E-6","Cluster 1","Clustered","89.02969723308706","GO:0010632","false","GO:0010632"
"1","0.999191540480281",,"8.084595197189392E-4",,"SERPINE1|SERPINF2|THBS1","regulation of plasminogen activation","3","ENR","GO:0010755","1.0","8.084595197189392E-4","Cluster 3","Clustered","51.55244755244755","GO:0010755","false","GO:0010755"
"1","0.9999930447726225",,"6.955227377498863E-6",,"ANXA1|VEGFC|THBS1|HBEGF|SRPX2|FGF1|FGF2|CCBE1|WNT5A|SMOC2|BMP4|PDGFB|ENPP2","positive regulation of epithelial cell migration","13","ENR","GO:0010634","1.0","6.955227377498863E-6","Cluster 1","Clustered","88.12176308539945","GO:0010634","false","GO:0010634"
"1","0.9998162869981488",,"1.8371300185112852E-4",,"ANXA1|APOH|VEGFC|THBS1|HBEGF|HRG|SRPX2|FGF1|BMP10|FGF2|CCBE1|WNT5A|SMOC2|BMP4|PDGFB|ENPP2","epithelial cell migration","16","ENR","GO:0010631","1.0","1.8371300185112852E-4","Cluster 1","Clustered","89.02969723308706","GO:0010631","false","GO:0010631"
"1","0.999999735165544",,"2.6483445608368345E-7",,"LEP|PTH|MGP|MMP13|BGLAP2|OTOL1|LOX|BMP2|CCN1|LTBP3|BMP6|BMP4|WNT11|FAM20C|COMP","biomineral tissue development","15","ENR","GO:0031214","1.0","2.6483445608368345E-7","Cluster 3","Clustered","52.91485986250661","GO:0031214","false","GO:0031214"
"1","0.9951761084590621",,"0.004823891540937829",,"PGF|CCBE1|VEGFC|VEGFB|SMOC2|HRG","vascular endothelial growth factor signaling pathway","6","ENR","GO:0038084","1.0","0.004823891540937829","Cluster 2","Clustered","71.09437751004016","GO:0038084","false","GO:0038084"
"1","0.9999996594477135",,"3.4055228647482803E-7",,"FGF2|FGF9|WNT5A|THBS1|SMOC2|NOG|FGF21|FGF1|SFRP1|FAM20C|FGF5|GPC1","cellular response to fibroblast growth factor stimulus","12","ENR","GO:0044344","1.0","3.4055228647482803E-7","Cluster 2","Clustered","78.87147335423197","GO:0044344","false","GO:0044344"
